ID,Mission Date,Operation,Country,SERVICE,Unit,Mission design series aircraft,Mission Number,Time of Day,Departure,Number of Planes Attacking,Call Sign,Weapons Expendend,Weapon Type,Weapon Weight,Bomb Load,Latitude,Longitude,Target Location,Target Country,Target Type,Launching Base,Base Latitude,Base Longitude,Bomb Damage Assessment,Enemy Action,Route Details,ISR COLLECTED,Friendly Casualties,WEATHER,Altitude,Date of Record
645,10/23/1918,Argonne-Meuse,USA,USAAS,166th Aero Squadron,Liberty DH 4,79,,10/23/1918 14:15:00,6,,1500,rounds,37.29,6.215,49.404405,5.059734,Bois de Barricourt,France,,Maulan,48.67381826,5.24807453,None were observed,"""Antiaircraft light.  Capt Victor Parks Jr. and 2Lt L.A. Ward crashed on taking off and lost formation.  They took another plane but were unable to overtake the formation, so bombed Morganoulin, atitude 7000 ft.  1500 rounds fired at 7 Fokker aircraft (9 s""","""Bar-le-Duc, Clermont, St. Juvin, Bois de Barricourt""",None,None,,10000,6/10/2016
646,10/23/1918,Argonne-Meuse,USA,USAAS,166th Aero Squadron,Liberty DH 4,80,,10/23/1918 14:15:00,1,,,155 mm Penetration,0,0,49.2335446,5.5800247,Morgemoulin,France,,Maulan,48.67381826,5.24807453,None were observed,"""Antiaircraft light.  Capt Victor Parks Jr. and 2Lt L.A. Ward crashed on taking off and lost formation.  They took another plane but were unable to overtake the formation, so bombed Morganoulin, atitude 7000 ft.  1500 rounds fired, 2 enemy aircraft seen to""","""Bar-le-Duc, Clermont, St. Juvin, Bois de Barricourt""",None,None,,7000,6/10/2016
647,10/23/1918,,UK,RAF,No. 55 Sqdn,Airco DH4 Day Bomber,,,Day,11,,,,2264,205.8181818,49.115461,6.175875,Metz-Sablon,France,Railways,Azelot,48.5941522,6.2420764,,,,,0,,10000,6/10/2016
648,10/23/1918,,UK,RAF,No. 99 Sqdn,Airco DH9A Day Bomber,,,Day,11,,,,2500,227.2727273,49.115461,6.175875,Metz-Sablon,France,Railways,Azelot,48.5941522,6.2420764,,,,,0,,10000,6/10/2016
649,10/23/1918,,UK,RAF,No. 104 Sqdn,Airco DH9 Day Bomber,,,Day,11,,,,2494,226.7272727,49.115461,6.175875,Metz-Sablon,France,Railways,Azelot,48.5941522,6.2420764,,,,,1,,10000,6/10/2016
650,10/23/1918,,UK,RAF,No. 97 Sqdn,Hadley Page O/400,,,Night,1,,,,1750,1750,50.083333,8.25,Wiesbaden,Germany,Aerodrome,Xaffévillers,48.41122886,6.5995216,,,,,0,,6500,6/10/2016
651,10/23/1918,,UK,RAF,No. 100 Sqdn,Hadley Page O/400,,,Night,4,,,,6680,1670,49.233333,7,"""Saarbrucken, Metz""",Germany,"""Railways, Burbach Works""",Xaffévillers,48.41122886,6.5995216,,,,,0,,8700,6/10/2016
652,10/23/1918,,UK,RAF,No. 215 Sqdn,Hadley Page O/400,,,Night,4,,,,8208,2052,49.4446997,7.7690041,"""Kaiserslautern, Saarbrucken""",Germany,Rail Jtn & Stn,Xaffévillers,48.41122886,6.5995216,,,,,0,,10000,6/10/2016
653,10/23/1918,,UK,RAF,No. 216 Sqdn,Hadley Page O/400,,,Night,5,,,,7882,1576.4,49.488333,8.464722,"""Mannheim, Saarburg, US, Coblenlz""",Germany,"""BASF, Blast Furn, Rail, Bridge""",Roville-aux-Chênes,48.382848,6.62454128,,,,,0,,10000,6/10/2016
654,10/23/1918,,USA,USAAS,1st Pursuit Grp,Spad XIII,,,,,,,,79.86,,,,,France,,Rembercourt,48.987283,5.904272,,,,,,,,6/10/2016
655,10/23/1918,,USA,USAAS,1st Observervation Grp,,,,,,,,,26.4,,,,,France,,,,,,,,,,,,6/10/2016
656,10/26/1918,Argonne-Meuse,USA,USAAS,20th Aero Squadron,Liberty DH 4,81,,10/26/1918 8:35:00,11,,22,155 mm Demolition,2420,220,49.426347,4.955855,Buzancy,France,Town,Maulan,48.67381826,5.24807453,Bursts were observed at eastern edge of town on road and in aviation field.,"""Antiaircraft was heavy but accurate in the region of Buzancy.  8 EA, probably Fokkers seen near Bayonville at 10:00 and 9,000 ft.  Red noses, black bodies, white tails.""","""Bar-le-Duc, Varennes, Grand Pre, Buzancy, XXXX, Maulan""",None,"""1st Lieut R.E. Townes(P) & 2nd Lieut S.T. Johnson(O) forced landing at Tent sur xxxxxx. 2nd Lieut Murphy (P) & 2nd Lt Fulton (O) forced landing at Touilly.  2nd Lieut. Keepfgen (P) 1st Lieut Willis Jr. (O) have not reported, but believed to have landed wi""",Fair,13000,6/10/2016
657,10/26/1918,Argonne-Meuse,USA,USAAS,20th Aero Squadron,Liberty DH 4,81,,10/26/1918 8:35:00,11,,130,M.P. 4 incendiaries,520,47.27272727,49.426347,4.955855,Buzancy,France,Town,Maulan,48.67381826,5.24807453,Bursts were observed at eastern edge of town on road and in aviation field.,"""Antiaircraft was heavy but accurate in the region of Buzancy.  8 EA, probably Fokkers seen near Bayonville at 10:00 and 9,000 ft.  Red noses, black bodies, white tails.""","""Bar-le-Duc, Varennes, Grand Pre, Buzancy, XXXX, Maulan""",None,"""1st Lieut R.E. Townes(P) & 2nd Lieut S.T. Johnson(O) forced landing at Tent sur xxxxxx. 2nd Lieut Murphy (P) & 2nd Lt Fulton (O) forced landing at Touilly.  2nd Lieut. Keepfgen (P) 1st Lieut Willis Jr. (O) have not reported, but believed to have landed wi""",Fair,13000,6/10/2016
658,10/27/1918,Argonne-Meuse,USA,USAAS,11th Aero Squadron,,82,,10/27/1918 13:45:00,6,,12,155 mm Demolition,1320,220,49.40558,4.87874,Briquenay,France,Town,Maulan,48.67381826,5.24807453,Bursts observed on edge of town,"""Antiaircraft active but inaccurate.  12 enemy aircraft seen and engaged , 7 fokkers, 5 Pfalz at 15:10, 11,000 ft.  Fokkers - red nose blue bodies.  Pfalz yellow nose and white tail.  1 enemy aircraft seen to have gone out of control.""","""Bar-le-Duc, Grandpre, obj. and return""",Train going north out of Buzancy.,None,Very Poor,11000,6/10/2016
659,10/27/1918,Argonne-Meuse,USA,USAAS,11th Aero Squadron,,82,,10/27/1918 13:45:00,6,,2000,rounds,49.72,8.286666667,49.40558,4.87874,Briquenay,France,Town,Maulan,48.67381826,5.24807453,Bursts observed on edge of town,"""Antiaircraft active but inaccurate.  12 enemy aircraft seen and engaged , 7 fokkers, 5 Pfalz at 15:10, 11,000 ft.  Fokkers - red nose blue bodies.  Pfalz yellow nose and white tail.  1 enemy aircraft seen to have gone out of control.""","""Bar-le-Duc, Grandpre, obj. and return""",Train going north out of Buzancy.,None,Very Poor,11000,6/10/2016
660,10/27/1918,Argonne-Meuse,USA,USAAS,96th Aero Squadron,Breguet 14 B2,82,,10/27/1918 13:50:00,10,,24,115 mm Long,1056,105.6,49.40558,4.87874,Briquenay,France,,Maulan,48.67381826,5.24807453,,"""Antiaircraft very active and accurate.  Enemy aircraft very active and persistent;  10 Fokkers seen, 6 encountered at 16:36-16:37 at 4000m near Briquenay - some had light blue bodies with light pink and grey stripes, others had yellow noses and yellow on ""","""Ligny, Bar-le-Duc, St. Memeheuld, Grand Pre, Briquenay, and return""","""1 train seen standing at stationfacing north, time 1512.""",Lts Ten Eyck and Newell had forced landing at Clermont.  Lt Ten Eyck slightly woundedin forehead.  Lts Elliot and Pancoast had forced landing at Froioes near Souilly.  Lt Pancoast shot through lung and stomach.  Lt Shilling-reese had forced landing at Was,Poor,12350,6/10/2016
661,10/27/1918,Argonne-Meuse,USA,USAAS,96th Aero Squadron,Breguet 14 B2,82,,10/27/1918 13:50:00,10,,6,155 mm Penetration,660,66,49.40558,4.87874,Briquenay,France,,Maulan,48.67381826,5.24807453,,"""Antiaircraft very active and accurate.  Enemy aircraft very active and persistent;  10 Fokkers seen, 6 encountered at 16:36-16:37 at 4000m near Briquenay - some had light blue bodies with light pink and grey stripes, others had yellow noses and yellow on ""","""Ligny, Bar-le-Duc, St. Memeheuld, Grand Pre, Briquenay, and return""","""1 train seen standing at stationfacing north, time 1512.""",Lts Ten Eyck and Newell had forced landing at Clermont.  Lt Ten Eyck slightly woundedin forehead.  Lts Elliot and Pancoast had forced landing at Froioes near Souilly.  Lt Pancoast shot through lung and stomach.  Lt Shilling-reese had forced landing at Was,Poor,12350,6/10/2016
662,10/27/1918,Argonne-Meuse,USA,USAAS,96th Aero Squadron,Breguet 14 B2,82,,10/27/1918 13:50:00,10,,28,90 mm,554.4,55.44,49.40558,4.87874,Briquenay,France,,Maulan,48.67381826,5.24807453,,"""Antiaircraft very active and accurate.  Enemy aircraft very active and persistent;  10 Fokkers seen, 6 encountered at 16:36-16:37 at 4000m near Briquenay - some had light blue bodies with light pink and grey stripes, others had yellow noses and yellow on ""","""Ligny, Bar-le-Duc, St. Memeheuld, Grand Pre, Briquenay, and return""","""1 train seen standing at stationfacing north, time 1512.""",Lts Ten Eyck and Newell had forced landing at Clermont.  Lt Ten Eyck slightly woundedin forehead.  Lts Elliot and Pancoast had forced landing at Froioes near Souilly.  Lt Pancoast shot through lung and stomach.  Lt Shilling-reese had forced landing at Was,Poor,12350,6/10/2016
663,10/27/1918,Argonne-Meuse,USA,USAAS,96th Aero Squadron,Breguet 14 B2,82,,10/27/1918 13:50:00,10,,2,155 mm Demolition,220,22,49.40558,4.87874,Briquenay,France,,Maulan,48.67381826,5.24807453,,"""Antiaircraft very active and accurate.  Enemy aircraft very active and persistent;  10 Fokkers seen, 6 encountered at 16:36-16:37 at 4000m near Briquenay - some had light blue bodies with light pink and grey stripes, others had yellow noses and yellow on ""","""Ligny, Bar-le-Duc, St. Memeheuld, Grand Pre, Briquenay, and return""","""1 train seen standing at stationfacing north, time 1512.""",Lts Ten Eyck and Newell had forced landing at Clermont.  Lt Ten Eyck slightly woundedin forehead.  Lts Elliot and Pancoast had forced landing at Froioes near Souilly.  Lt Pancoast shot through lung and stomach.  Lt Shilling-reese had forced landing at Was,Poor,12350,6/10/2016
664,10/27/1918,Argonne-Meuse,USA,USAAS,96th Aero Squadron,Breguet 14 B2,82,,10/27/1918 13:50:00,10,,10,90 mm incendiary,198,19.8,49.40558,4.87874,Briquenay,France,,Maulan,48.67381826,5.24807453,,"""Antiaircraft very active and accurate.  Enemy aircraft very active and persistent;  10 Fokkers seen, 6 encountered at 16:36-16:37 at 4000m near Briquenay - some had light blue bodies with light pink and grey stripes, others had yellow noses and yellow on ""","""Ligny, Bar-le-Duc, St. Memeheuld, Grand Pre, Briquenay, and return""","""1 train seen standing at stationfacing north, time 1512.""",Lts Ten Eyck and Newell had forced landing at Clermont.  Lt Ten Eyck slightly woundedin forehead.  Lts Elliot and Pancoast had forced landing at Froioes near Souilly.  Lt Pancoast shot through lung and stomach.  Lt Shilling-reese had forced landing at Was,Poor,12350,6/10/2016
665,10/27/1918,Argonne-Meuse,USA,USAAS,96th Aero Squadron,Breguet 14 B2,82,,10/27/1918 13:50:00,10,,1260,rounds,31.3236,3.13236,49.40558,4.87874,Briquenay,France,,Maulan,48.67381826,5.24807453,,"""Antiaircraft very active and accurate.  Enemy aircraft very active and persistent;  10 Fokkers seen, 6 encountered at 16:36-16:37 at 4000m near Briquenay - some had light blue bodies with light pink and grey stripes, others had yellow noses and yellow on ""","""Ligny, Bar-le-Duc, St. Memeheuld, Grand Pre, Briquenay, and return""","""1 train seen standing at stationfacing north, time 1512.""",Lts Ten Eyck and Newell had forced landing at Clermont.  Lt Ten Eyck slightly woundedin forehead.  Lts Elliot and Pancoast had forced landing at Froioes near Souilly.  Lt Pancoast shot through lung and stomach.  Lt Shilling-reese had forced landing at Was,Poor,12350,6/10/2016
666,10/27/1918,Argonne-Meuse,USA,USAAS,20th Aero Squadron,Liberty DH 4,82,,10/27/1918 13:55:00,6,,12,155 mm Demolition,1320,220,49.40558,4.87874,Briquenay,France,Town,Maulan,48.67381826,5.24807453,None Observed,"""Antiaircraft was light and inaccurate.  One EA seen, unknown biplane scout  in the region of Buzancy at 15:15 11,000 ft..  Airplane scout with black and white stripes on fuselage; He tried to get under the tail of the formation, but did not succeed.  The ""","""Bar-le-Duc, Varennes, Varguendy(?), Grand Pre, Maulan""",None,None,"""Poor, Very hazy and cloudy""",12000,6/10/2016
667,10/27/1918,Argonne-Meuse,USA,USAAS,20th Aero Squadron,Liberty DH 4,82,,10/27/1918 13:55:00,6,,200,rounds,4.86,0.81,49.40558,4.87874,Briquenay,France,Town,Maulan,48.67381826,5.24807453,None Observed,"""Antiaircraft was light and inaccurate.  One EA seen, unknown biplane scout  in the region of Buzancy at 15:15 11,000 ft..  Airplane scout with black and white stripes on fuselage; He tried to get under the tail of the formation, but did not succeed.  The ""","""Bar-le-Duc, Varennes, Varguendy(?), Grand Pre, Maulan""",None,None,"""Poor, Very hazy and cloudy""",12000,6/10/2016
668,10/27/1918,Argonne-Meuse,USA,USAAS,166th Aero Squadron,Liberty DH 4,82,,10/27/1918 14:00:00,11,,88,155 mm Demolition,9680,880,49.40558,4.87874,Briquenay,France,Town,Maulan,48.67381826,5.24807453,5 bursts near center of Bricuenay; Fires in center of Bricuenay.,Antiaircraft was inaccurate and light,"""Bar-le-Duc, Clermont, Varenne, and Bricuenay""",None,None,Very Poor,10000,6/10/2016
669,10/27/1918,,UK,RAF,No. 99 Sqdn,Airco DH9A Day Bomber,,,Day,5,,,,1144,228.8,49.115461,6.175875,Frescaty,France,Aerodrome,Azelot,48.5941522,6.2420764,,,,,0,,10000,6/10/2016
670,10/27/1918,,UK,RAF,No. 104 Sqdn,Airco DH9 Day Bomber,,,Day,8,,,,1810,226.25,49.115461,6.175875,Frescaty,France,Aerodrome,Azelot,48.5941522,6.2420764,,,,,0,,10000,6/10/2016
671,10/27/1918,,USA,USAAS,1st Pursuit Wing,Spad XIII,,,,14,,,,1210,86.42857143,,,,France,,Lisle-en-Barrois,48.896582,5.125722,,,,,,,,6/10/2016
672,10/28/1918,,UK,RAF,No. 99 Sqdn,Airco DH9A Day Bomber,,,Day,12,,,,2842,236.8333333,48.924444,6.6363888,"""Morhanqe, Frescaty""",France,Aerodromes,Azelot,48.5941522,6.2420764,,,,,0,,10000,6/10/2016
673,10/28/1918,,UK,RAF,No. 104 Sqdn,Airco DH9 Day Bomber,,,Day,13,,,,2942,226.3076923,48.924444,6.6363888,Morhanqe,France,Aerodrome,Azelot,48.5941522,6.2420764,,,,,0,,10000,6/10/2016
674,10/28/1918,,UK,RAF,No. 97 Sqdn,Hadley Page O/400,,,Night,1,,,,1874,1874,49.488333,8.464722,Mannheim,Germany,BASF,Xaffévillers,48.41122886,6.5995216,,,,,0,,10000,6/10/2016
675,10/28/1918,,UK,RAF,No. 100 Sqdn,Hadley Page O/400,,,Night,1,,,,1446,1446,49.445476,5.601452,Lonquyon,France,Rail Jtn,Xaffévillers,48.41122886,6.5995216,,,,,0,,8700,6/10/2016
676,10/28/1918,,UK,RAF,No. 115 Sqdn,Hadley Page O/400,,,Night,3,,,,3788,1262.666667,49.356794,6.167606,Thionville. Longuyon,France,Railways,Roville-aux-Chênes,48.382848,6.62454128,,,,,0,,10000,6/10/2016
677,10/28/1918,,UK,RAF,No. 215 Sqdn,Hadley Page O/400,,,Night,1,,,,1446,1446,49.527454,5.456359,Ecouviez,Germany,Railway Triangle,Xaffévillers,48.41122886,6.5995216,,,,,0,,10000,6/10/2016
678,10/28/1918,,UK,RAF,No. 216 Sqdn,Hadley Page O/400,,,Night,6,,,,8634,1439,45.538718,4.675828,"""Treves, Thionvil, Saarbrucken""",France,"""Railways, Factories""",Roville-aux-Chênes,48.382848,6.62454128,,,,,0,,10000,6/10/2016
679,10/29/1918,Argonne-Meuse,USA,USAAS,166th Aero Squadron,Liberty DH 4,83,,10/29/1918 8:10:00,8,,16,155 mm Penetration,1760,220,49.094353,6.151673,Montigny,France,Railroad Yards Ammo dump,Maulan,48.67381826,5.24807453,Bursts observed at western edge of yards and ammuntion dump.,Antiaircraft slight but fairly accurate; battery observed at south end of Tailly.  6 Enemy aircraft seen at 09:30 south of Bricuenay.,"""Bar-le-Duc, Vaubacourt, Bellevile and Montiguy""",None,None,Poor,12000,6/10/2016
680,10/29/1918,Argonne-Meuse,USA,USAAS,166th Aero Squadron,Liberty DH 4,83,,10/29/1918 8:10:00,8,,1000,rounds,24.86,3.1075,49.094353,6.151673,Montigny,France,Railroad Yards Ammo dump,Maulan,48.67381826,5.24807453,Bursts observed at western edge of yards and ammuntion dump.,Antiaircraft slight but fairly accurate; battery observed at south end of Tailly.  6 Enemy aircraft seen at 09:30 south of Bricuenay.,"""Bar-le-Duc, Vaubacourt, Bellevile and Montiguy""",None,None,Poor,12000,6/10/2016
681,10/29/1918,Argonne-Meuse,USA,USAAS,11th Aero Squadron,,84,,10/29/1918 13:45:00,9,,18,155 mm Demolition,1980,220,49.34366,5.401111,Damvillers,France,Town,Maulan,48.67381826,5.24807453,Bursts observed West to Northeast running through center of town 15:15,"""Antiaircraft Artillery was plentiful but inaccurate.  Three Enemy Fokkers seen at 12,000ft, 15:20 near Danvillers.  The Fokkers had Red nose, Blue wings and white tail.  They were engaged by the Spads.""","""Beauvilley, Sidrey sur Meuse Obj and return""",None.,None,Poor,12000,6/10/2016
682,10/29/1918,Argonne-Meuse,USA,USAAS,11th Aero Squadron,,84,,10/29/1918 13:45:00,9,,1000,rounds,24.86,2.762222222,49.34366,5.401111,Damvillers,France,Town,Maulan,48.67381826,5.24807453,Bursts observed West to Northeast running through center of town 15:15,"""Antiaircraft Artillery was plentiful but inaccurate.  Three Enemy Fokkers seen at 12,000ft, 15:20 near Danvillers.  The Fokkers had Red nose, Blue wings and white tail.  They were engaged by the Spads.""","""Beauvilley, Sidrey sur Meuse Obj and return""",None.,None,Poor,12000,6/10/2016
683,10/29/1918,Argonne-Meuse,USA,USAAS,96th Aero Squadron,Breguet 14 B2,84,,10/29/1918 13:50:00,7,,8,155 mm Demolition,880,125.7142857,49.34366,5.401111,Damvillers,France,Town,Maulan,48.67381826,5.24807453,The heavy bomb fell short of objective and some of the incendiaries fell in northern part of town,"""Antiaircraft very active and very accurate.  Enemy aircraft very active and persistent.  30 enemy aircraft seen(Fokker) , 10-15 encountered 1515-1530 at 3000-4000 ft altitude from line to damvillers and back to lines - 1 confirmation requested.""","""Ligny, Bar-le-Duc, Verdun to Damvillers and return""",A formation of about 10-12 Spads was seen going in to lines at about 1540.  this formation of Spads was seen over Verdun when formation was returning from bombing mission.,"""1 plane missing - believed to go down in the region of Verdun under control with apparent motor trouble.  Plane was #10, Lts Stanley and Folger (both wounded)""",Very Poor,13325,6/10/2016
684,10/29/1918,Argonne-Meuse,USA,USAAS,96th Aero Squadron,Breguet 14 B2,84,,10/29/1918 13:50:00,7,,12,115 mm Long,528,75.42857143,49.34366,5.401111,Damvillers,France,Town,Maulan,48.67381826,5.24807453,The heavy bomb fell short of objective and some of the incendiaries fell in northern part of town,"""Antiaircraft very active and very accurate.  Enemy aircraft very active and persistent.  30 enemy aircraft seen(Fokker) , 10-15 encountered 1515-1530 at 3000-4000 ft altitude from line to damvillers and back to lines - 1 confirmation requested.""","""Ligny, Bar-le-Duc, Verdun to Damvillers and return""",A formation of about 10-12 Spads was seen going in to lines at about 1540.  this formation of Spads was seen over Verdun when formation was returning from bombing mission.,"""1 plane missing - believed to go down in the region of Verdun under control with apparent motor trouble.  Plane was #10, Lts Stanley and Folger (both wounded)""",Very Poor,13325,6/10/2016
685,10/29/1918,Argonne-Meuse,USA,USAAS,96th Aero Squadron,Breguet 14 B2,84,,10/29/1918 13:50:00,7,,4,155 mm Penetration,440,62.85714286,49.34366,5.401111,Damvillers,France,Town,Maulan,48.67381826,5.24807453,The heavy bomb fell short of objective and some of the incendiaries fell in northern part of town,"""Antiaircraft very active and very accurate.  Enemy aircraft very active and persistent.  30 enemy aircraft seen(Fokker) , 10-15 encountered 1515-1530 at 3000-4000 ft altitude from line to damvillers and back to lines - 1 confirmation requested.""","""Ligny, Bar-le-Duc, Verdun to Damvillers and return""",A formation of about 10-12 Spads was seen going in to lines at about 1540.  this formation of Spads was seen over Verdun when formation was returning from bombing mission.,"""1 plane missing - believed to go down in the region of Verdun under control with apparent motor trouble.  Plane was #10, Lts Stanley and Folger (both wounded)""",Very Poor,13325,6/10/2016
